LEVEL1,LEVEL2,LEVEL3,LEVEL4,TOOLTIP,SOURCE,SOURCE URL,2012,2013,2014,2015,2016,2017,LEVEL
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions,Direct Expenses,,,,"238,310","259,075","259,075","301,300","299,400","301,200",4
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions,Employee Benefits,,,,"121,863","114,447","117,811","97,687","88,256","88,300",4
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions,Miscellaneous,,,,"174,283","148,157","125,249","167,600","170,508","178,241",4
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions,Other Expense,,,,"25,000","65,504","65,500","100,000","100,000","100,000",4
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions,Salaries and Wages,,,,"434,232","412,817","432,366","362,215","361,042","347,937",4
RCC/PAC Operations Fund,RCC Facility,Convention Center Promotions Total,,,,,"993,688","1,000,000","1,000,001","1,028,802","1,019,206","1,015,678",3
RCC/PAC Operations Fund,RCC Facility,RCC-Underground Pking Deck,Employee Benefits,,,,"7,785",,,,,,4
RCC/PAC Operations Fund,RCC Facility,RCC-Underground Pking Deck,Salaries and Wages,,,,"24,280",,,,,,4
RCC/PAC Operations Fund,RCC Facility,RCC-Underground Pking Deck Total,,,,,"32,065",,,,,,3
RCC/PAC Operations Fund,RCC Facility Total,,,,,,"6,664,866","8,533,781","9,178,283","9,422,808","8,407,455","8,984,755",2
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Direct Expenses,,,,"133,812",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Employee Benefits,,,,"422,252",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Interfund Transfers In/Out,,,,"2,097,637",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Miscellaneous,,,,"24,500",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Other Expense,,,,"60,385",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs,Salaries and Wages,,,,"969,720",,,,,,4
RCC/PAC Operations Fund,RCC/Pac Admin,General/Fixed Costs Total,,,,,"3,708,306",,,,,,3
RCC/PAC Operations Fund,RCC/Pac Admin Total,,,,,,"3,708,306",,,,,,2
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Direct Expenses,,,,,"28,250","51,750","56,100","96,690","79,690",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Employee Benefits,,,,,"1,327","1,895","3,298","4,216","4,794",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Interfund Transfers In/Out,,,,,"26,238","3,506","3,391","13,382","6,443",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Miscellaneous,,,,,"6,000","13,000","42,000","57,000","57,000",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Other Expense,,,,,"52,211","133,100","187,000","234,900","234,900",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs,Salaries and Wages,,,,"10,003","14,400","20,000","35,000","48,000","53,500",4
RCC/PAC Operations Fund,RCC/PAC Special Events,Special Events Costs Total,,,,,"10,003","128,426","223,251","326,789","454,188","436,327",3
RCC/PAC Operations Fund,RCC/PAC Special Events Total,,,,,,"10,003","128,426","223,251","326,789","454,188","436,327",2
RCC/PAC Operations Fund Total,,,,,,,"16,172,280","16,335,070","17,444,443","18,358,726","18,651,274","18,356,741",1
Revolving Fund,Building & Safety Services,Inspections Training Program,Direct Expenses,,,,,,,,,"1,400",4
Revolving Fund,Building & Safety Services,Inspections Training Program Total,,,,,,,,,,"1,400",3
Revolving Fund,Building & Safety Services Total,,,,,,,,,,,"1,400",2
Revolving Fund,City Manager,Environmental Awards Program,Direct Expenses,,,,"8,450","8,450","8,450","8,450",,,4
Revolving Fund,City Manager,Environmental Awards Program,Miscellaneous,,,,"1,050","1,050","1,050","1,050",,,4
Revolving Fund,City Manager,Environmental Awards Program Total,,,,,"9,500","9,500","9,500","9,500",,,3
Revolving Fund,City Manager Total,,,,,,"9,500","9,500","9,500","9,500",,,2
Revolving Fund,Community Svcs,Citizen Involvment,Direct Expenses,,,,"12,000","12,000","30,000","30,000","30,000","30,000",4
Revolving Fund,Community Svcs,Citizen Involvment Total,,,,,"12,000","12,000","30,000","30,000","30,000","30,000",3
Revolving Fund,Community Svcs Total,,,,,,"12,000","12,000","30,000","30,000","30,000","30,000",2
Revolving Fund,Fire Adm,Fire-Reg Resp Team #4 Revolvin,Direct Expenses,,,,"100,000","200,000","300,000","210,000","210,000","212,475",4
Revolving Fund,Fire Adm,Fire-Reg Resp Team #4 Revolvin,Employee Benefits,,,,,,,"30,000","30,000","7,525",4
Revolving Fund,Fire Adm,Fire-Reg Resp Team #4 Revolvin,Miscellaneous,,,,,,,"10,000","10,000","30,000",4
Revolving Fund,Fire Adm,Fire-Reg Resp Team #4 Revolvin,Salaries and Wages,,,,,,,"50,000","50,000","50,000",4
Revolving Fund,Fire Adm,Fire-Reg Resp Team #4 Revolvin Total,,,,,"100,000","200,000","300,000","300,000","300,000","300,000",3
Revolving Fund,Fire Adm Total,,,,,,"100,000","200,000","300,000","300,000","300,000","300,000",2
Revolving Fund,Fire Training,Fire-Usar Team Expd,Direct Expenses,,,,,,"80,964","158,410","167,381","143,403",4
Revolving Fund,Fire Training,Fire-Usar Team Expd,Miscellaneous,,,,,,,"4,000","9,000","9,000",4
Revolving Fund,Fire Training,Fire-Usar Team Expd,Salaries and Wages,,,,,,,,,"10,000",4
Revolving Fund,Fire Training,Fire-Usar Team Expd Total,,,,,,,"80,964","162,410","176,381","162,403",3
Revolving Fund,Fire Training,Rsv-Cor Fire Usar Reserve,Direct Expenses,,,,"80,964","80,964",,,,,4
Revolving Fund,Fire Training,Rsv-Cor Fire Usar Reserve Total,,,,,"80,964","80,964",,,,,3
Revolving Fund,Fire Training Total,,,,,,"80,964","80,964","80,964","162,410","176,381","162,403",2
Revolving Fund,Inspections,Inspections Training Program,Capital Equipment,,,,,"4,802","4,802",,,,4
Revolving Fund,Inspections,Inspections Training Program,Direct Expenses,,,,"4,000","4,000","4,040","1,400","1,400",,4
Revolving Fund,Inspections,Inspections Training Program,Miscellaneous,,,,500,500,500,,,,4
Revolving Fund,Inspections,Inspections Training Program Total,,,,,"4,500","9,302","9,342","1,400","1,400",,3
Revolving Fund,Inspections Total,,,,,,"4,500","9,302","9,342","1,400","1,400",,2
Revolving Fund,Non-Departmental,Non Program Expenditures,Interfund Transfers In/Out,,,,"200,000","100,000",,,,,4
Revolving Fund,Non-Departmental,Non Program Expenditures Total,,,,,"200,000","100,000",,,,,3
Revolving Fund,Non-Departmental,Parks & Rec-Revolving,Other Expense,,,,"110,073","107,170",,,,,4
Revolving Fund,Non-Departmental,Parks & Rec-Revolving Total,,,,,"110,073","107,170",,,,,3
Revolving Fund,Non-Departmental Total,,,,,,"310,073","207,170",,,,,2
Revolving Fund,Office of Sustainability,Environmental Awards Program,Direct Expenses,,,,,,,,"8,450","8,450",4
Revolving Fund,Office of Sustainability,Environmental Awards Program,Miscellaneous,,,,,,,,"1,050","1,050",4
Revolving Fund,Office of Sustainability,Environmental Awards Program Total,,,,,,,,,"9,500","9,500",3
Revolving Fund,Office of Sustainability Total,,,,,,,,,,"9,500","9,500",2
Revolving Fund,Planning,Appearance Commission,Direct Expenses,,,,"1,000","1,000","3,500","2,000","8,000","3,000",4
Revolving Fund,Planning,Appearance Commission Total,,,,,"1,000","1,000","3,500","2,000","8,000","3,000",3
Revolving Fund,Planning,Ral Historic District Loan Fun,Capital Project Expense,,,,,,,,"23,610","200,000",4
Revolving Fund,Planning,Ral Historic District Loan Fun Total,,,,,,,,,"23,610","200,000",3
Revolving Fund,Planning Total,,,,,,"1,000","1,000","3,500","2,000","31,610","203,000",2
Revolving Fund,Police Administrative Services,Community Watch Signs,Direct Expenses,,,,"4,937","4,937","4,937","4,940","4,940","4,940",4
Revolving Fund,Police Administrative Services,Community Watch Signs Total,,,,,"4,937","4,937","4,937","4,940","4,940","4,940",3
Revolving Fund,Police Administrative Services,Police Donations,Direct Expenses,,,,"4,000","4,000","4,000","4,000","24,000","24,000",4
Revolving Fund,Police Administrative Services,Police Donations Total,,,,,"4,000","4,000","4,000","4,000","24,000","24,000",3
Revolving Fund,Police Administrative Services Total,,,,,,"8,937","8,937","8,937","8,940","28,940","28,940",2
Revolving Fund,PRCR - Business Process Mgmt,PR Program Fee Assistance,Direct Expenses,,,,,,,"35,000","16,000",421,4
Revolving Fund,PRCR - Business Process Mgmt,PR Program Fee Assistance,Employee Benefits,,,,,,,,,55,4
Revolving Fund,PRCR - Business Process Mgmt,PR Program Fee Assistance,Other Expense,,,,,,,,,"18,800",4
Revolving Fund,PRCR - Business Process Mgmt,PR Program Fee Assistance,Salaries and Wages,,,,,,,,,724,4
Revolving Fund,PRCR - Business Process Mgmt,PR Program Fee Assistance Total,,,,,,,,"35,000","16,000","20,000",3
Revolving Fund,PRCR - Business Process Mgmt Total,,,,,,,,,"35,000","16,000","20,000",2
Revolving Fund,PRCR - Parks - Urban Trees,Neighborhood Street Trees,Direct Expenses,,,,,,,"63,000","60,000","35,000",4
Revolving Fund,PRCR - Parks - Urban Trees,Neighborhood Street Trees Total,,,,,,,,"63,000","60,000","35,000",3
Revolving Fund,PRCR - Parks - Urban Trees Total,,,,,,,,,"63,000","60,000","35,000",2
Revolving Fund,PRCR - Parks -Park Maintenance,Fletcher Award Program,Direct Expenses,,,,,"4,000","4,000",,,740,4
Revolving Fund,PRCR - Parks -Park Maintenance,Fletcher Award Program Total,,,,,,"4,000","4,000",,,740,3
Revolving Fund,PRCR - Parks -Park Maintenance,Parks Donations,Direct Expenses,,,,,"30,000","30,000","25,000","55,000","55,000",4
Revolving Fund,PRCR - Parks -Park Maintenance,Parks Donations Total,,,,,,"30,000","30,000","25,000","55,000","55,000",3
Revolving Fund,PRCR - Parks -Park Maintenance,Third Party Events,Direct Expenses,,,,,,,,"15,000","14,264",4
Revolving Fund,PRCR - Parks -Park Maintenance,Third Party Events,Employee Benefits,,,,,,741,"1,849",737,737,4
Revolving Fund,PRCR - Parks -Park Maintenance,Third Party Events,Salaries and Wages,,,,,"5,000","5,000","11,151","5,000","5,000",4
Revolving Fund,PRCR - Parks -Park Maintenance,Third Party Events Total,,,,,,"5,000","5,741","13,000","20,737","20,000",3
Revolving Fund,PRCR - Parks -Park Maintenance Total,,,,,,,"39,000","39,741","38,000","75,737","75,740",2
Revolving Fund,PRCR - Recreation,Admin Svcs-Administration,Direct Expenses,,,,"15,750",,,,,,4
Revolving Fund,PRCR - Recreation,Admin Svcs-Administration Total,,,,,"15,750",,,,,,3
Revolving Fund,PRCR - Recreation,Adventure Camps,Direct Expenses,,,,"42,426","53,615","63,872","66,799","50,388","30,469",4
Revolving Fund,PRCR - Recreation,Adventure Camps,Employee Benefits,,,,"3,366","2,332","2,284","2,332","2,332","1,989",4
Revolving Fund,PRCR - Recreation,Adventure Camps,Interfund Transfers In/Out,,,,,,"1,362","1,361","1,266",980,4
Revolving Fund,PRCR - Recreation,Adventure Camps,Miscellaneous,,,,"2,000","3,100","3,700","3,700","5,200","4,111",4
Revolving Fund,PRCR - Recreation,Adventure Camps,Other Expense,,,,,,680,680,651,651,4
Revolving Fund,PRCR - Recreation,Adventure Camps,Salaries and Wages,,,,"44,000","30,479","29,847","30,478","30,478","26,000",4
Revolving Fund,PRCR - Recreation,Adventure Camps Total,,,,,"91,792","89,526","101,745","105,350","90,315","64,200",3
Revolving Fund,PRCR - Recreation,Anderson Point,Direct Expenses,,,,"28,609","31,929","28,115","26,754","26,725","26,725",4
Revolving Fund,PRCR - Recreation,Anderson Point,Employee Benefits,,,,"1,071","1,071",977,"1,071","1,091","1,090",4
Revolving Fund,PRCR - Recreation,Anderson Point,Interfund Transfers In/Out,,,,,,891,890,631,631,4
Revolving Fund,PRCR - Recreation,Anderson Point,Miscellaneous,,,,"1,320","3,000","2,000","2,000","2,000","2,000",4
Revolving Fund,PRCR - Recreation,Anderson Point,Other Expense,,,,,,286,285,304,304,4
Revolving Fund,PRCR - Recreation,Anderson Point,Salaries and Wages,,,,"14,000","14,000","12,730","14,000","14,250","14,250",4
Revolving Fund,PRCR - Recreation,Anderson Point Total,,,,,"45,000","50,000","44,999","45,000","45,001","45,000",3
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Direct Expenses,,,,"102,770","132,332","206,337","289,323","261,666","257,620",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Employee Benefits,,,,"15,262","15,397","14,979","15,300","15,300","15,300",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Interfund Transfers In/Out,,,,,,"3,373","3,381","6,961","6,961",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Miscellaneous,,,,900,"15,600","20,600","7,600","8,500","12,400",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Other Expense,,,,,,"4,376","4,296","4,273","4,319",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs,Salaries and Wages,,,,"199,500","198,000","193,935","200,000","200,000","200,000",4
Revolving Fund,PRCR - Recreation,Aquatic Instruction Programs Total,,,,,"318,432","361,329","443,600","519,900","496,700","496,600",3
Revolving Fund,PRCR - Recreation,Athletics,Direct Expenses,,,,"279,380","278,455","265,997","262,374","233,864","187,237",4
Revolving Fund,PRCR - Recreation,Athletics,Employee Benefits,,,,"6,120","3,545","2,461","1,148",765,"1,148",4
Revolving Fund,PRCR - Recreation,Athletics,Interfund Transfers In/Out,,,,,,"1,874","1,500","3,602","3,602",4
Revolving Fund,PRCR - Recreation,Athletics,Miscellaneous,,,,"10,000","3,000","4,500","9,500","8,555","2,800",4
Revolving Fund,PRCR - Recreation,Athletics,Other Expense,,,,"4,500",,479,479,214,214,4
Revolving Fund,PRCR - Recreation,Athletics,Salaries and Wages,,,,"80,000","30,000","24,689","15,000","10,000","15,000",4
Revolving Fund,PRCR - Recreation,Athletics Total,,,,,"380,000","315,000","300,000","290,001","257,000","210,000",3
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Capital Equipment,,,,,,,,,"62,000",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Direct Expenses,,,,"223,470","203,852","181,286","245,668","419,730","409,675",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Employee Benefits,,,,"1,530","1,148","1,124","1,530","1,530","1,530",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Interfund Transfers In/Out,,,,,,"7,567","7,567","7,968","7,968",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Miscellaneous,,,,,,,"15,000","13,945","14,000",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Other Expense,,,,,,335,235,427,427,4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment,Salaries and Wages,,,,"20,000","15,000","14,689","20,000","20,000","20,000",4
Revolving Fund,PRCR - Recreation,Community Ctr Equipment Total,,,,,"245,000","220,000","205,001","290,000","463,600","515,600",3
Revolving Fund,PRCR - Recreation,Esl Program,Direct Expenses,,,,"2,050","6,183","8,533","5,150","6,784","10,965",4
Revolving Fund,PRCR - Recreation,Esl Program,Employee Benefits,,,,,317,311,,76,245,4
Revolving Fund,PRCR - Recreation,Esl Program,Interfund Transfers In/Out,,,,,,,,119,119,4
Revolving Fund,PRCR - Recreation,Esl Program,Miscellaneous,,,,450,750,"1,000",500,500,250,4
Revolving Fund,PRCR - Recreation,Esl Program,Other Expense,,,,,,93,,21,21,4
Revolving Fund,PRCR - Recreation,Esl Program,Salaries and Wages,,,,"3,500","4,150","4,064",,"1,000","3,200",4
Revolving Fund,PRCR - Recreation,Esl Program Total,,,,,"6,000","11,400","14,001","5,650","8,500","14,800",3
Revolving Fund,PRCR - Recreation,Fletcher Award Program,Direct Expenses,,,,"5,000","4,600",,,,,4
Revolving Fund,PRCR - Recreation,Fletcher Award Program Total,,,,,"5,000","4,600",,,,,3
Revolving Fund,PRCR - Recreation,General Recreation,Direct Expenses,,,,"227,440","252,205","237,230","222,600",,,4
Revolving Fund,PRCR - Recreation,General Recreation,Employee Benefits,,,,"3,060","2,295","2,247","2,524",,,4
Revolving Fund,PRCR - Recreation,General Recreation,Interfund Transfers In/Out,,,,,,"19,975","19,975",,,4
Revolving Fund,PRCR - Recreation,General Recreation,Miscellaneous,,,,"19,500","18,500","18,500",,,,4
Revolving Fund,PRCR - Recreation,General Recreation,Other Expense,,,,,,670,400,,,4
Revolving Fund,PRCR - Recreation,General Recreation,Salaries and Wages,,,,"40,000","30,000","29,378","33,000",,,4
Revolving Fund,PRCR - Recreation,General Recreation Total,,,,,"290,000","303,000","308,000","278,499",,,3
Revolving Fund,PRCR - Recreation,Golden Years,Direct Expenses,,,,"115,033","122,122","111,211","127,600","160,278","187,866",4
Revolving Fund,PRCR - Recreation,Golden Years,Employee Benefits,,,,,"2,678","4,495","6,120","7,268","9,180",4
Revolving Fund,PRCR - Recreation,Golden Years,Interfund Transfers In/Out,,,,,,349,350,"3,924","3,924",4
Revolving Fund,PRCR - Recreation,Golden Years,Miscellaneous,,,,"1,500","3,200","3,850","4,700","11,500","13,000",4
Revolving Fund,PRCR - Recreation,Golden Years,Other Expense,,,,,,"1,339","1,230","2,030","2,030",4
Revolving Fund,PRCR - Recreation,Golden Years,Salaries and Wages,,,,"12,500","35,000","58,756","80,000","95,000","120,000",4
Revolving Fund,PRCR - Recreation,Golden Years Total,,,,,"129,033","163,000","180,000","220,000","280,000","336,000",3
Revolving Fund,PRCR - Recreation,Neighborhood Street Trees,Direct Expenses,,,,"32,000",,,,,,4
Revolving Fund,PRCR - Recreation,Neighborhood Street Trees Total,,,,,"32,000",,,,,,3
Revolving Fund,PRCR - Recreation,Parks & Rec Automation,Direct Expenses,,,,"393,876","341,491","297,540","299,769","259,790","292,197",4
Revolving Fund,PRCR - Recreation,Parks & Rec Automation,Employee Benefits,,,,"1,392","1,148","1,310","1,310",,"1,311",4
Revolving Fund,PRCR - Recreation,Parks & Rec Automation,Interfund Transfers In/Out,,,,"54,172","59,818","61,121","60,000",,,4
Revolving Fund,PRCR - Recreation,Parks & Rec Automation,Miscellaneous,,,,"3,000","2,544","2,500","6,100","5,000","8,000",4
Revolving Fund,PRCR - Recreation,Parks & Rec Automation,Other Expense,,,,,,391,683,,,4
